N,P,K,temperature,humidity,ph,EC,weather_temperature,weather_humidity,light_intensity,air_pressure,rainfall,crop
16.6,42.9,42.5,27.3,29,2.44168721,6.1,27.32,81.17,765.81,1025.47,7.97,Balsam Apple
0,0.1,0,31.8,24.50643119,0.8702705487,6.3,24.89,51.57,969.88,1012.51,18.17,Cauliflower
0,0.1,0,32.2,20.6,2.093797536,6.7,19.53,78.15,702.39,1014.7,6.84,Cauliflower
0,0.1,0,32.2,21.1,1.791916708,6.7,14.6,79.25,895.17,1025.07,3.53,Cauliflower
0,0.1,0,32.3,21.8,3.676414424,6.6,14.43,92.93,573.77,1015.94,5.88,Cauliflower
0,0.1,0,32.3,20.6,1.577096817,6.5,24.09,54.31,544.38,1024.24,22.1,Cauliflower
0,0.1,0,32.3,22.3,2.406235731,6.5,16.87,55.22,275.3,981.64,22.73,Cauliflower
0,0,0,32.4,5.8,2.602604294,6.5,23.47,56.07,871.12,980.15,26.64,Cauliflower
0,0,0,32.2,8.2,0.249758935,6.5,19.12,79.54,346.48,980.49,25.4,Cauliflower
0,0,0,31.9,5.4,2.721442014,6.5,12.77,87.14,603,1026.92,9.79,Cauliflower
0,0,0,31.1,2.8,0.8765366741,6.1,19.94,90.09,543.69,1004.65,7.27,Cauliflower
0,0,0,30.9,15.5,3.852067206,5.9,26.98,48.33,592.26,990.91,26.49,Cauliflower
0,0.3,0,31.1,22.4,0.7649183655,6.1,14.36,65.69,213.73,984.81,7.52,Cauliflower
0,0.3,0,31.6,22.4,1.77557167,6.8,11.75,59.43,149.34,988.71,27.19,Cauliflower
0,0,0,31.8,4.8,0.5243287387,6.8,15.23,85.93,884.91,1018.48,29.82,Cauliflower
0,0,0,31.6,5.6,3.988122157,6.5,19.6,92.58,323.21,1024.83,4.6,Cauliflower
0,2.4,1.6,31.6,23.2,2.108341039,6.8,16.4,90.85,721.51,1006.23,9.71,Cauliflower
0,2.4,1.6,31.9,21.1,2.462463066,6.8,22.31,78.63,951.85,1029.53,15.48,Cauliflower
0,2.5,1.7,32,21.1,0.4548906141,7,24.6,70.19,253.04,1022.65,4.82,Cauliflower
0,2.5,1.7,32.2,21.7,3.049849788,7.1,19.58,70.84,752.93,990.18,8.05,Cauliflower
0,2.5,1.7,32.3,21.3,0.9976412538,6.8,14.66,74.22,325.63,981.27,4.21,Cauliflower
0,2.5,1.7,32.4,22.3,3.6126063,6.7,19.46,72.29,290.24,999.97,13.14,Cauliflower
0,2.5,1.7,32.4,20.9,0.9795306338,6.8,21.19,70.24,652.2,980.46,11.22,Cauliflower
0,0,0,32.3,14.2,0.9246133385,6.7,22.34,64.6,970.35,1005.94,16.8,Cauliflower
0,0,0,32.1,5.8,0.3388887378,6.6,21.77,62.96,483.52,995.57,9.3,Cauliflower
0,0,0,32,4.1,1.993854391,6.7,23.65,75.56,509,1002.21,26.4,Cauliflower
0,0,0,31.8,3.2,2.346396306,6.5,13.2,92.85,435.7,986.24,13.54,Cauliflower
0,0,0,31.6,3.4,0.4496928298,6.5,23.42,72.95,181.21,982.55,23.13,Cauliflower
0,0,0,31.5,0,3.147004943,6.5,14.49,91.16,465.34,1028.73,12.53,Cauliflower
0,0,0,31.4,5,1.922497572,6.5,23.91,86.01,631.98,1022.49,12.03,Cauliflower
0,0,0,31.3,2.9,2.192683023,6.4,14.72,76.37,763.35,1011.98,9.53,Cauliflower
0,0,0,31.1,0,1.874898438,6.1,27.26,94.21,231.29,985.47,22.42,Cauliflower
0,2.7,1.9,31.2,21.8,1.722899631,6.1,17.14,75.7,621.41,1029.25,26.3,Cauliflower
0,2.9,2.1,31.4,21.3,2.326633259,6.5,14.61,80.35,788.01,987.51,13.15,Cauliflower
0,2.9,2.1,31.6,21.7,0.7899129345,6.7,16.58,71.86,485.98,998.6,12.21,Cauliflower
0,2.9,2.1,31.9,21.6,0.8913268959,6.8,18.43,49.73,702.94,984.03,25.95,Cauliflower
0,0.8,0,31.9,20.9,3.47478536,6.7,22.73,70.9,661.63,1018.24,4.06,Cauliflower
0,0,0,32,3.2,3.795238756,6.4,16.51,73.34,447.85,1005.52,13.42,Cauliflower
0,0,0,31.5,6.8,1.618575402,6.4,11.07,75.88,628.06,991.97,6.95,Cauliflower
0,0,0,31.4,2.8,1.228829758,6.3,14.57,80.25,125.23,1022.99,28.74,Cauliflower
0,0,0,31.1,2.9,2.647198264,6.3,26.05,53.91,851.37,1013.2,10.4,Cauliflower
0,0,0,31,3.2,1.75318985,6.1,14.36,72.06,844.26,1022.22,16.11,Cauliflower
0,0,0,30.9,19.4,0.2964681515,6,12.78,84.27,228.58,1003.32,13.62,Cauliflower
0.5,5.8,5,31.5,19.9,0.79337987,6,18.68,49.31,242.46,1005.05,23.85,Cauliflower
0.5,5.9,5.1,31.9,20.4,2.92069447,6.2,23.47,57.6,651.5,1003.11,0.17,Cauliflower
0.9,6.8,6,32.3,20.5,2.703910979,6.5,19.34,47.87,882.99,1008.18,27.18,Cauliflower
0.9,6.8,6.1,32.9,19.4,0.3029647715,6.6,11.96,95.9,315.84,1001.8,14.84,Cauliflower
1,7,6.2,33,19.7,1.043494215,6.6,21.06,78.49,323.44,1001.72,6.5,Cauliflower
1,7,6.2,33.2,21.3,1.078084227,6.5,25.16,68.66,373.62,1027.84,8.85,Cauliflower
1,7,6.3,33.3,20.9,2.753192426,6.6,25.19,63.04,440.3,1026.27,18.91,Cauliflower
1,7.1,6.3,33.4,19.4,0.2749000435,6.6,25.38,85.1,820.3,1010.08,4.44,Cauliflower
1.1,7.1,6.4,33.5,19.4,0.5956126115,6.6,19.71,82.61,231.73,1020.31,26.03,Cauliflower
1.1,7.1,6.4,33.5,19.6,3.239681124,6.6,27.2,57.16,773.45,1008.46,18.44,Cauliflower
1.1,7.2,6.4,33.6,20.8,0.8784697158,6.5,16.01,75.37,443.05,1025.93,17.77,Cauliflower
1.1,7.2,6.4,33.6,19.6,2.68043521,6.5,27.37,93.37,972.74,992.23,19.5,Cauliflower
1.1,7.2,6.4,33.7,19.9,1.105094568,6.5,20.65,61.3,215.56,999.96,29.54,Cauliflower
1.1,7.2,6.5,33.6,21.5,0.5778772925,6.4,18.51,62.07,220.1,1026.85,12.24,Cauliflower
1.1,7.3,6.5,33.7,19.6,1.124054326,6.4,19.1,83.82,989.5,1001.84,23.42,Cauliflower
1.1,7.3,6.5,33.7,20.9,2.944614341,6.4,16.6,67.05,668.33,988.45,10.39,Cauliflower
1.2,7.3,6.6,33.7,19.8,3.451646579,6.4,20.79,63,286.11,1018.81,2.11,Cauliflower
1.2,7.3,6.6,33.7,20,3.354835485,6.4,24.23,92.27,705.49,1002.08,15.17,Cauliflower
1.2,7.3,6.6,33.8,19.4,1.709297413,6.4,25.04,61.98,773.36,994.95,11.36,Cauliflower
1.2,7.4,6.6,33.8,19.9,2.738723519,6.3,17.91,92.48,762.1,1006.54,9.05,Cauliflower
1.2,7.4,6.7,33.8,19.4,0.9789403226,6.3,26.23,59.18,216.45,1007.76,12,Cauliflower
1.2,7.4,6.7,33.8,20.9,1.313961375,6.3,27.95,76.8,516.1,1023.93,16.7,Cauliflower
1.2,7.5,6.7,33.8,21.9,3.60607611,6.3,22.31,80.16,114.12,986.14,17.81,Cauliflower
1.2,7.5,6.7,33.8,19.7,0.2494073093,6.3,23.68,78.35,638.24,1021.34,14.31,Cauliflower
1.2,7.5,6.7,33.8,21.1,0.5249324172,6.3,19.94,71.65,589.43,1022.38,26.84,Cauliflower
1.2,7.5,6.7,33.8,20.6,0.9899677696,6.3,21.55,94.82,246.12,1008.06,0.55,Cauliflower
1.2,7.5,6.8,33.8,20.5,0.3008223747,6.2,18.34,84.99,299.02,1008.65,18.15,Cauliflower
1.2,7.5,6.8,33.8,19.8,0.8894546533,6.2,16.01,70.78,582.36,1004.89,2.36,Cauliflower
1.2,7.5,6.8,33.8,19.4,2.415557932,6.2,11.22,91.57,940.46,1023.2,23.83,Cauliflower
1.3,7.6,6.8,33.8,19.9,1.801413292,6.2,27.69,80.29,263.65,983.24,2.08,Cauliflower
1.3,7.6,6.8,33.8,20.9,3.592152502,6.2,11.4,54.63,191.07,1022.49,15.68,Cauliflower
1.3,7.6,6.8,33.8,19.7,3.306285535,6.2,14.38,71.75,233.1,992.53,2.46,Cauliflower
1.3,7.6,6.9,33.8,19.4,1.498905936,6.2,25.32,85.8,533.36,1025.23,23.51,Cauliflower
1.3,7.6,6.9,33.8,19.6,1.185809047,6.2,13.68,51.72,594.73,987.95,22.77,Cauliflower
1.3,7.7,6.9,33.8,19.9,1.642831151,6.2,14.81,57.66,725.15,1011.73,0.59,Cauliflower
1.3,7.7,6.9,33.9,20.6,2.443120782,6.2,16.62,66.59,651.7,991.25,11.09,Cauliflower
1.3,7.7,6.9,33.9,19.9,1.218641835,6.2,11.41,74.85,702.82,992.4,26.66,Cauliflower
1.3,7.7,7,33.9,20.4,2.57176585,6.2,21.77,77.72,623.46,1010.99,21.44,Cauliflower
1.3,7.7,7,33.9,21.6,1.755764278,6.2,11.3,76.84,884.9,991.08,25.07,Cauliflower
1.3,7.7,7,33.9,20.1,2.297779287,6.1,17.94,83.53,905.14,1026.32,28.48,Cauliflower
1.3,7.7,7,33.9,19.9,1.857280811,6.1,15.81,53.92,948.98,981.71,9.41,Cauliflower
1.3,7.7,7,33.9,21.1,1.318969886,6.1,25.09,92.43,324.85,1016.4,15.79,Cauliflower
1.3,7.8,7,33.9,19.6,3.804122566,6.1,17.23,58.68,817.68,1020.45,19.34,Cauliflower
1.3,7.8,7,33.9,19.4,3.101702018,6.1,20.12,73.7,547.08,1027.15,2.21,Cauliflower
1.4,7.8,7.1,33.9,19.9,0.7324300679,6.1,15.42,80.23,245.28,1010,3.38,Cauliflower
1.3,7.8,7,33.9,20.6,3.500178308,6.1,26.07,72.13,268.95,1003.06,23.58,Cauliflower
1.4,7.8,7.1,33.9,19.4,2.052238553,6.1,16.86,64.84,116.67,999.39,15.04,Cauliflower
0.2,5,4.3,33.4,24.50643119,3.599298462,6.3,11.43,70.99,719.44,1027.33,16.71,Cauliflower
0.2,5,4.3,33.4,20.9,3.239449973,6.2,15.72,81,918.45,1002.56,8.71,Cauliflower
0.2,5,4.3,33.4,19.7,1.815811317,6.2,12.05,60.79,235.67,987.38,19.03,Cauliflower
0.2,5.1,4.3,33.4,19.9,0.2853833716,6.2,16.36,81.95,360.32,1026.44,23.26,Cauliflower
0.2,5.1,4.3,33.5,18.7,1.220973966,6.2,19.36,64.86,577.87,1005.64,4.42,Cauliflower
0.2,5.1,4.3,33.5,19.6,2.258210016,6.2,24.96,51.26,967.06,1000.89,9.3,Cauliflower
0.2,5.1,4.3,33.5,20.4,2.607217235,6.2,16.59,93.67,760.86,1010.1,7.34,Cauliflower
0.2,5.1,4.3,33.5,20.5,1.179973205,6.2,22.61,72.18,639.8,1020.16,21.52,Cauliflower
0.2,5.1,4.3,33.5,19.3,0.7295530815,6.1,26.92,65.69,582.7,1016.87,5.89,Cauliflower
0.2,5.1,4.4,33.5,18.7,3.3727349,6.1,24.61,87.55,458.53,981.65,13.79,Cauliflower
0.2,5.1,4.4,33.5,19.2,3.940728287,6.1,17.04,59.59,850.32,1000.71,26.67,Cauliflower
0,0,0,33.4,21.7,1.038924529,3,27.74,53.04,781.97,1000.83,2.68,Chili
0,0,0,33.8,22.4,0.5130479733,3,19.72,72.52,388.57,1026.83,13.95,Chili
0,0,0,34.2,21.7,2.785897348,5.2,15.83,71.79,491.52,1025.75,17.97,Chili
0,0,0,34.3,21.7,2.687142614,5.1,12,95.92,926.56,985.47,19.61,Chili
0,0,0,34.4,22.3,1.238386203,4.9,26.01,92.35,340.23,999.3,5.96,Chili
0,0,0,34.5,7.3,3.813281537,4.6,12.73,48.5,890.3,980.88,27.86,Chili
0,0,0,34.2,6.3,0.7740199888,5.2,18.49,76.11,986.84,1022.95,16.7,Chili
0,0,0,34.1,9.7,1.842872244,5.2,12.48,87.3,697.93,1016.56,10.69,Chili
0.3,5.3,4.6,34,20.4,3.785740497,5.6,20.96,93.41,527.56,985.72,8.11,Chili
0.2,5.2,4.5,34.8,20.5,1.794963804,5.9,23.78,69.78,266.81,1007.93,20.33,Chili
0.4,5.7,4.9,35.1,21.4,2.626398601,5.7,26.34,90.87,764.16,1007.34,29.81,Chili
0.4,5.7,4.9,35.4,22.2,1.710858712,5.6,16.09,59.04,481.58,1015.18,10.4,Chili
0.5,5.8,5,35.4,20.7,1.242017769,5.9,11.4,94.32,119.91,985.99,3.56,Chili
0.5,5.8,5,35.6,20.5,3.939115062,6.2,15.9,52.32,521.69,997.69,29.35,Chili
0.5,5.9,5.1,35.7,22.2,1.755469224,6.1,27.57,72.17,205.15,998.75,1.75,Chili
0.6,5.9,5.2,35.7,20.5,3.597576974,6.1,11.95,47.83,381.76,1023.44,28.12,Chili
0.6,6,5.2,35.8,20,1.073827502,6,22.79,68.53,609.24,991.35,17.37,Chili
0.6,6,5.3,35.8,20.4,1.009797875,5.9,18.74,93.81,696.09,1011.97,18.95,Chili
0.6,6.1,5.4,35.8,22.2,0.318309515,5.9,25.89,53.89,665.69,996.89,12.61,Chili
0.6,6.1,5.4,35.8,20.7,2.676333936,5.9,18.34,52.66,896.09,982.43,14.71,Chili
0.6,6.1,5.4,35.8,20.4,1.600400106,5.8,21.67,94.19,390.51,1002.85,25.97,Chili
0.7,6.2,5.5,35.9,20.8,3.484561349,5.8,21.34,95.8,595.53,1018.4,12.68,Chili
0.7,6.3,5.5,35.8,21.7,1.998197645,5.8,16.76,48.93,249.34,1006.54,3.95,Chili
0.7,6.3,5.5,35.9,21.3,3.879135026,5.8,13.84,79.22,960.1,986.87,7.76,Chili
0.7,6.3,5.5,35.8,22.2,0.9049969597,5.7,17.04,88.65,625.5,984.73,5.21,Chili
0.7,6.3,5.6,35.9,22.1,3.500768038,5.7,16.58,77.5,502.58,997.11,28.7,Chili
0.7,6.4,5.6,35.9,20.7,3.151068041,5.7,25.31,78.72,964.3,1016.85,29.82,Chili
0.8,6.4,5.7,35.9,20.4,3.12950301,5.6,26.24,72.21,786.52,997.24,15.18,Chili
0.8,6.4,5.7,35.9,20.8,3.410176267,5.6,17.48,51.9,449.14,1012.47,19.83,Chili
0.8,6.5,5.7,35.9,20.5,3.091891166,5.6,21.3,55.48,504.31,1014.95,25.71,Chili
0.8,6.5,5.7,35.9,20.6,2.579637222,5.6,27.41,75.52,135.86,990.25,5.59,Chili
0.8,6.5,5.8,35.9,20.5,0.6987305352,5.6,14.33,91.38,986.26,1028.76,14.52,Chili
0.8,6.5,5.8,35.9,20.3,0.3235994821,5.5,18.44,65.98,667.02,990.87,24.3,Chili
0.8,6.5,5.8,35.9,20.6,3.699221822,5.5,26.82,83,304.19,1022.43,7.62,Chili
0.8,6.6,5.8,35.9,20.7,2.543271195,5.5,13.17,53.3,700.38,988.97,28.01,Chili
0.8,6.6,5.8,35.9,20.3,3.226841706,5.5,25.37,79.59,452.18,1000.19,0.31,Chili
0.8,6.6,5.9,35.9,20.6,2.029784936,5.5,14.98,52.76,712.57,1001.71,22.49,Chili
0.9,6.7,5.9,35.9,20,0.6457711181,5.5,19.24,70.09,568.6,981.87,20.38,Chili
0.9,6.7,5.9,35.9,20.9,0.6757060104,5.5,27.16,48.72,984.04,1011.29,1.71,Chili
0.9,6.7,5.9,35.9,20.4,2.805148091,5.5,20.94,80.38,890.57,983.74,29.28,Chili
0.9,6.7,5.9,35.9,20.6,1.835162401,5.5,14.55,83.29,217.03,1018.07,17.3,Chili
0.9,6.7,6,35.9,19.7,0.9619939615,5.5,22.21,48.09,519.94,1006.01,5.02,Chili
0.9,6.8,6,35.9,21.3,2.068059278,5.5,21.93,50.12,969.43,1022.87,15.4,Chili
0.9,6.8,6,35.9,20.7,0.4439939609,5.5,27.94,83.73,420.05,986.12,14.84,Chili
0.9,6.8,6,35.9,20,2.411491327,5.5,20.45,85.92,830.74,982.54,7.4,Chili
0.9,6.8,6.1,35.9,20.6,1.222174937,5.5,12.93,52.75,909.85,1018.43,26.43,Chili
0.9,6.8,6.1,35.9,20,3.230724582,5.5,14.15,93.77,501.69,1029.24,9.13,Chili
0.9,6.8,6.1,35.9,20,1.379375444,5.4,20.67,51.4,390.9,1006.98,28.73,Chili
0.9,6.9,6.1,35.9,20.5,1.929836567,5.4,13.08,91.92,635.69,1019.76,21.55,Chili
0.9,6.9,6.1,35.9,21.7,0.2441580517,5.4,11.95,91.85,206.59,993.19,29.81,Chili
0.9,6.9,6.1,35.9,20.6,0.4752981736,5.4,11.53,82.6,322.75,996.94,4.56,Chili
1,6.9,6.2,35.9,20.4,1.691475514,5.4,23.12,78.25,216.62,995.8,26.64,Chili
1,6.9,6.2,35.9,20.5,2.023767572,5.4,21.13,90.76,856.59,1021.39,27.85,Chili
1,7,6.2,35.9,21.3,2.480078083,5.4,22.34,65.06,681.48,1005.82,2.95,Chili
1,7,6.2,35.9,20.4,1.308317799,5.4,11.32,86.69,508.19,997.63,6.2,Chili
1,7,6.2,35.9,20.5,2.840931167,5.4,25.02,66.68,292.74,994.66,12.3,Chili
1,7,6.2,35.9,20,3.468465109,5.4,15.29,83.71,277.87,1014.35,4.62,Chili
1,7,6.3,35.9,20.2,3.163433758,5.4,21.82,75.82,435.54,1024.6,25.37,Chili
1,7.1,6.3,35.9,20.4,0.3505515363,5.4,16.83,56,169.87,1023.75,5.59,Chili
1,7.1,6.3,35.9,20.6,2.0259264,5.4,21.41,48.65,192.36,1029.34,21.41,Chili
1,7.1,6.3,35.9,21.5,0.598734678,5.4,26.94,68.47,731.42,1029.45,4.96,Chili
1,7.1,6.3,35.9,19.9,1.11977106,5.4,14.21,82.89,842.79,988.72,9.64,Chili
1.1,7.1,6.4,35.9,20.6,3.949317854,5.3,16.75,88.28,224.22,1015.97,8.52,Chili
1.1,7.1,6.4,35.8,21.1,0.741483063,5.3,11.77,52.63,336.09,1016.13,17.02,Chili
1.1,7.1,6.4,35.9,20.7,2.095774983,5.3,14.73,76.53,299.97,987.55,9.3,Chili
1.1,7.1,6.4,35.9,19.7,2.54899179,5.3,11.33,64.2,130.61,983.54,19.38,Chili
1.1,7.1,6.4,35.9,19.8,2.869366888,5.3,12.89,48.33,344.51,1008.41,11.67,Chili
1.1,7.2,6.4,35.9,20.6,2.326664997,5.3,22.55,71.29,751.2,996.43,22.88,Chili
1.1,7.2,6.4,35.9,21.6,0.2371292202,5.3,22.74,57.84,680.74,1027.28,1.07,Chili
1.1,7.2,6.4,35.9,20.9,1.440552971,5.3,24.89,83.33,852.02,1011.53,16.62,Chili
1.1,7.2,6.4,35.9,20,2.167304245,5.3,23.82,85.55,109.3,982.72,7.13,Chili
1.5,8.1,7.4,32.1,21.7,0.5338926968,5.6,26.33,72.17,340.05,981.86,23.31,Chili
1.5,8.1,7.4,32.1,20,1.532382339,5.6,22.63,84.37,147.69,1018.21,7.78,Chili
1.5,8.1,7.4,32,20.5,0.3261718134,5.6,14.82,69.99,218.74,992.57,21.55,Chili
1.5,8.1,7.4,32.1,19.8,0.4985982892,5.6,12.16,57.72,756.41,990.27,8.6,Chili
1.5,8.1,7.4,32,21.5,1.70830845,5.6,23.82,76.26,412.49,996.25,23.13,Chili
1.5,8.1,7.3,32.1,20.5,0.7043198654,5.6,16.67,54.04,632.69,997.04,0.04,Chili
1.5,8.1,7.4,32.1,20.2,2.356655223,5.6,11.63,82.52,848.1,1018.39,17.25,Chili
1.5,8.1,7.3,32,20,2.819966883,5.6,16.83,55.84,309.55,1003.68,28.32,Chili
1.5,8.1,7.3,32,20.4,3.242229457,5.6,23.89,83.89,586.79,1014.06,3.36,Chili
1.5,8.1,7.3,32.1,19.8,0.9605709281,5.6,12.44,61.13,718.25,1012.96,1.87,Chili
1.5,8.1,7.3,32,20.6,0.8364338126,5.6,23.51,94.96,666.86,1014.46,11.35,Chili
1.5,8.1,7.3,32,20.5,0.5973577933,5.6,12.44,89.3,733.81,982.98,25.78,Chili
1.5,8.1,7.3,32.1,20.4,2.618434948,5.5,15.03,64.2,839.46,1006.82,26.03,Chili
1.5,8.1,7.3,32.1,21.6,2.884607761,5.5,11.92,58.71,964.78,1012.82,21.22,Chili
1.5,8.1,7.3,32,19.6,0.3200273503,5.5,20.38,60.3,747.44,986.97,11.69,Chili
1.5,8.1,7.3,32,19.9,3.757606536,5.5,17.96,77.3,827.16,1025.07,27.62,Chili
1.5,8.1,7.4,32,20.1,0.3974908779,5.5,26.63,55.18,681.44,1018.79,24.15,Chili
1.5,8.1,7.3,32,19.4,2.256926074,5.5,21.73,60.49,305.51,992.25,28.73,Chili
1.5,8.1,7.3,32.1,19.8,2.894429974,5.5,23.23,81.26,136.47,982.7,16.28,Chili
1.5,8.1,7.3,32,20,3.50968267,5.5,18.23,87.03,887.24,1017.41,0.89,Chili
1.5,8.1,7.3,32.1,21,2.913530342,5.5,14.52,50.96,990.58,1016.97,22.64,Chili
1.5,8.1,7.3,32,21.6,3.246566716,5.5,13.34,93.19,600.81,983.04,10.27,Chili
1.5,8.1,7.3,32,20.5,1.489910732,5.5,18.06,48.67,855.85,991.53,29.36,Chili
1.5,8.1,7.3,32,19.8,3.296335432,5.5,26.79,78.94,333.15,983.79,19.81,Chili
1.4,8,7.3,32,19.9,0.5044364163,5.5,26.85,72.34,732.2,1003.34,22.11,Chili
1.4,8,7.3,32,19.7,3.600303293,5.5,14.04,73.74,637.12,1026.53,8.55,Chili
1.5,8.1,7.3,32,20.2,2.280851029,5.5,27.93,93.9,406.02,1005.88,2.62,Chili
1.5,8.1,7.3,32,20.7,3.305731526,5.5,13.46,79.61,596.57,1026.18,13.8,Chili
1.4,8,7.3,32.1,21.1,1.918809481,5.5,22.9,92.2,126.88,1016.5,15.76,Chili
1.4,8,7.3,32,19.6,2.645595242,5.5,22.9,92.2,126.88,1016.5,15.76,Chili
0,0,0,32.1,0,3.166894027,6.5,19.94,52.38,571.55,992.83,18.26,Cucumber
0,0,0,32.1,3.6,1.94724161,6.5,11.99,74.14,851.57,1016.28,7.34,Cucumber
0,0,0,32.2,4.1,0.4210224229,6.6,26.38,91.55,599.55,1001.77,29.29,Cucumber
1.8,8.9,8.2,31.7,18.7,3.980492005,6.7,12.56,77.06,544.87,1007.99,12.49,Cucumber
2.3,9.9,9.2,31.2,22.3,0.4195661318,6.7,22.66,77.74,686.32,986.58,11.89,Cucumber
2.3,9.9,9.2,30.8,20.9,2.84113387,6.8,20.48,86.85,348.92,1020.44,23.12,Cucumber
2.2,9.9,9.1,30.5,21.7,3.937979916,7,24.14,51.77,987.73,1001.08,3.84,Cucumber
2.2,9.8,9.1,30,21.8,1.108884396,7,15.38,94.67,534.12,1023.78,3.31,Cucumber
2.2,9.8,9,29.9,21.6,0.740547601,6.9,26.78,66.28,925.77,992.61,17.43,Cucumber
2.2,9.8,9,29.8,21.8,0.6612627698,6.7,25.4,68.75,418.15,997.48,6.43,Cucumber
2.2,9.7,9,29.7,21.7,1.352445561,6.6,14.09,59.68,450.42,1007.72,10.7,Cucumber
2.2,9.7,9,29.6,21.3,0.5839740818,6.6,13.39,60.74,762.6,1019.37,13.14,Cucumber
2.2,9.7,8.9,29.6,21.6,2.830213098,6.6,17.15,54.93,649.16,1003.86,12.33,Cucumber
2.2,9.7,8.9,29.5,21.8,0.4367088329,6.5,19.26,63.56,178.49,1028.01,27.19,Cucumber
2.1,9.6,8.9,29.4,22,2.135804087,6.4,23.51,48.21,352.63,991.19,13.25,Cucumber
2.1,9.6,8.9,29.4,20.6,3.987448045,6.3,11.12,76.87,747.47,989.84,2.58,Cucumber
2.1,9.6,8.8,29.4,20.8,3.293087024,6.3,18.05,65.46,738.81,981.27,12.57,Cucumber
2.1,9.6,8.8,29.4,21.5,2.537833865,6.3,21.44,93.01,653.72,987.94,26.53,Cucumber
2.1,9.6,8.8,29.3,22.2,1.363763759,6.3,21.72,83.05,640.64,986.15,25.59,Cucumber
2.1,9.5,8.8,29.3,21.3,2.570804178,6.2,23.43,82.75,257.57,1005.46,27.4,Cucumber
2.1,9.5,8.8,29.3,22.4,2.202757563,6.2,27.56,84.15,631.57,1006.14,12.88,Cucumber
2.1,9.5,8.8,29.3,21,1.819116859,6.2,19.32,85.28,296.7,1016.77,6.98,Cucumber
2.1,9.5,8.7,29.3,21,0.6966994316,6.2,20.85,52.44,897.08,992.18,2.01,Cucumber
2.1,9.4,8.7,29.3,21.8,3.569096018,6.1,17.37,70.19,530.02,999.89,16.3,Cucumber
2.1,9.4,8.7,29.3,20.6,1.909181666,6.1,16.64,84.48,799.69,997.6,8.45,Cucumber
2.1,9.4,8.7,29.2,20.5,0.9395655449,6.1,12.01,85.92,810.05,1027.32,1.49,Cucumber
2.1,9.4,8.7,29.3,20.5,1.597485533,6.1,27.63,93.41,387.95,1008.06,10.07,Cucumber
2,9.4,8.6,29.2,22.2,1.77369306,6.1,16.91,77.24,141.99,1028.68,13.65,Cucumber
2,9.4,8.6,29.3,21.8,3.344644003,6,16.56,86.13,406.95,980.64,20.91,Cucumber
2,9.4,8.6,29.3,22,2.987734646,6,19.04,49.55,594.94,996.78,27.6,Cucumber
2,9.3,8.6,29.3,20.8,3.123358596,6,12.64,60.56,742.61,1014.1,4.09,Cucumber
2,9.3,8.6,29.2,20.8,0.2419188048,6,11.89,75.75,713.5,995.94,13.09,Cucumber
2,9.4,8.6,29.2,20.6,1.781385193,6,27.21,65.09,138.72,995.55,8.81,Cucumber
2,9.3,8.6,29.2,23.2,2.029107776,6,15.21,53.61,119.34,1023.31,7.99,Cucumber
2,9.3,8.6,29.2,21,0.2729306519,6,23.29,73.74,701.65,1016.47,0.87,Cucumber
2,9.3,8.5,29.2,20.6,1.187290193,6,16.73,58.28,694.98,988.07,24.25,Cucumber
2,9.3,8.5,29.2,20.7,3.089101328,5.9,11.79,57.76,316,1017.49,10.84,Cucumber
2,9.2,8.5,29.2,21.3,0.7210168818,5.9,12.48,71.59,445.68,1008.46,15.75,Cucumber
2,9.2,8.5,29.2,20.6,2.2341785,5.9,22.95,56.23,249.51,997.44,15.07,Cucumber
2,9.2,8.5,29.2,22.3,1.017767114,5.9,13.86,65.1,599.36,1004.64,4.11,Cucumber
2,9.2,8.5,29.2,20.9,0.2460589436,5.9,14.63,83.96,547.69,987.89,27.5,Cucumber
0,2.1,1.3,29.4,24.6,1.116565539,6.6,27.78,53.44,300.35,1029.73,18.43,Cucumber
0,2.1,1.3,30.4,24.2,3.908320269,7.4,15.74,56.11,354.8,995.67,9.1,Cucumber
0,2.1,1.3,30.5,25.2,3.245841025,7.3,19.93,92.61,854.68,1012.74,4.77,Cucumber
0,2.1,1.3,30.7,25.7,3.846391248,7.2,13.48,90.81,881.27,993.85,13.55,Cucumber
0,2.1,1.3,30.8,24.9,2.053845367,6.8,12.41,94.02,981.99,997.91,16.98,Cucumber
0,2.1,1.3,30.9,26.6,0.616997555,6.7,14.91,94.96,252.98,988.35,6.87,Cucumber
0,2.1,1.3,30.9,26.4,2.282246058,6.8,23.62,59.17,719.61,1022.86,22.19,Cucumber
0,2.1,1.3,30.9,25.3,1.926633871,6.8,27.14,55.74,754.21,1025.14,0.72,Cucumber
0,1.9,1.1,31,2,3.408556914,6.8,22.97,48.91,208.32,1017.76,7.91,Cucumber
0,0,0,30.8,0,0.572713807,6.8,26.81,83.43,273.87,1023.29,10.93,Cucumber
0,0,0,30.6,2.1,2.055316321,6.8,20.22,86.9,226.08,1026.45,1.9,Cucumber
0,0,0,30.6,2.3,0.7701849258,6.7,12.03,73.35,400.24,1026.14,18.94,Cucumber
0,0,0,30.5,2.1,1.433768522,6.7,17.22,62.06,292.82,992.91,8.3,Cucumber
0,0,0,30.5,10.4,3.001956894,6.6,24.86,66.29,495.96,984.76,3.17,Cucumber
